id;COT Carbone Organique Total;Antimoine (Sb);Arsenic (As);Baryum (Ba);Cadmium (Cd);Chrome (Cr);Cuivre (Cu);Mercure (Hg);Molybdene (Mo);Nickel (Ni);Plomb (Pb);Selenium (Se);Zinc (Zn);Benzo(a)pyrene;HAP (EPA) - somme;BTEX total;Hydrocarbures totaux C10-C40;Somme 6 PCB;Somme 7 PCB (Ballschmiter);Antimoine cumule (var. L/S);Arsenic cumule (var. L/S);Baryum cumule (var. L/S);Cadmium cumule (var. L/S);Chrome cumule (var. L/S);Cuivre cumule (var. L/S);Mercure cumule  (var. L/S);Molybdene cumule (var. L/S);Nickel cumule (var. L/S);Plomb cumule (var. L/S);Selenium cumule (var. L/S);Zinc cumule (var. L/S);Chlorures cumule  (var. L/S );COT cumule (var. L/S);Fluorures cumule  (var. L/S);Fraction soluble cumule  (var. L/S);Indice  phenol cumule (var. L/S);Sulfates cumule (var. L/S);Filiere d'evacuation resultats bruts;Filiere d'evacuation resultats lixiviation;Filiere d'evacuation finale;sam_ctime;sam_comment;ctx_name;ctx_ouvrage;ctx_timestamp;ctx_x;ctx_y;ctx_z;ctx_tech_depth_high;ctx_tech_depth_low;g;ctx_barcode;ctx_pid;real_tech_depth;elements_declassant;pred_glm_moy_Zn_ XRF;pred_glm_med_Zn_ XRF;pred_glm_30p_Zn_ XRF;pred_glm_70p_Zn_ XRF;pred_glm_moy_che_conduc_new;pred_glm_med_che_conduc_new;pred_glm_30p_che_conduc_new;pred_glm_70p_che_conduc_new;pred_glm_moy_ch_chlorure_new;pred_glm_med_ch_chlorure_new;pred_glm_30p_ch_chlorure_new;pred_glm_70p_ch_chlorure_new;pred_glm_moy_che_fluorures_new;pred_glm_med_che_fluorures_new;pred_glm_30p_che_fluorures_new;pred_glm_70p_che_fluorures_new;pred_glm_moy_S_ XRF;pred_glm_med_S_ XRF;pred_glm_30p_S_ XRF;pred_glm_70p_S_ XRF;pred_glm_moy_Cl_ XRF;pred_glm_med_Cl_ XRF;pred_glm_30p_Cl_ XRF;pred_glm_70p_Cl_ XRF;pred_glm_moy_Pb_ XRF;pred_glm_med_Pb_ XRF;pred_glm_30p_Pb_ XRF;pred_glm_70p_Pb_ XRF;pred_glm_moy_Cu_ XRF;pred_glm_med_Cu_ XRF;pred_glm_30p_Cu_ XRF;pred_glm_70p_Cu_ XRF;pred_glm_moy_Cr_ XRF;pred_glm_med_Cr_ XRF;pred_glm_30p_Cr_ XRF;pred_glm_70p_Cr_ XRF;pred_glm_moy_Ba_ XRF;pred_glm_med_Ba_ XRF;pred_glm_30p_Ba_ XRF;pred_glm_70p_Ba_ XRF;pred_glm_moy_As_ XRF;pred_glm_med_As_ XRF;pred_glm_30p_As_ XRF;pred_glm_70p_As_ XRF;pred_glm_moy_Ni_ XRF;pred_glm_med_Ni_ XRF;pred_glm_30p_Ni_ XRF;pred_glm_70p_Ni_ XRF;pred_glm_moy_Se_ XRF;pred_glm_med_Se_ XRF;pred_glm_30p_Se_ XRF;pred_glm_70p_Se_ XRF;che_sulfates_comp_trees;ch_chlorure_comp_trees;ch_ph_comp_trees;S_ XRF_comp_trees;Mo_ XRF_comp_trees;Sb_ XRF_comp_trees;Ba_ XRF_comp_trees;Se_ XRF_comp_trees;Cl_ XRF_comp_trees
503P_TE01_69.6-68.6;1200;<0.5;<1.0;15;<0.1;1.6;1.2;<0.05;<1.0;1.6;3.3;<1.0;5.6;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.56;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;31;0 - 10;2;23000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;69.6;68.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);8.054153313104269;7.989520151774548;5.6513707818322265;10.415049326148797;2297.123153376989;2298.873241138803;2146.3227625845275;2443.577682478289;2221.6282921798424;1.6757479746341404;0.8979775995498183;3.431553547499224;0.21258820859391306;0.2191162621409384;-0.33310282199461744;0.7590861370902245;324990.72456888465;8384.390339723173;1517.7245346624445;41468.04744239202;4.8208572455690166e+27;5.420393037920184;1.2297021317530867;14.445817672164091;20.615055384004012;1.2931725587934997;0.7634906501652482;2.516818265935539;30229.600808639225;2.7419649760333167;1.3202538557283554;5.237778597535222;3.3155173841058163;1.3294225110601925;0.7468564565487916;2.2730513262658287;17.858867696041806;9.33994755235882;4.919521397292207;17.05250761501608;1.9960628901010669;1.9345307037011288;1.1204847420545463;2.8620182993491943;3.908584925092304;3.8323033387512164;2.638622389196226;5.089173024103929;2.79088093975873;1.7686031775020226;1.014521199233114;2.921187537282148;116.2;4.666666666666667;7.155;396600.0;0.5598429833333333;0.5376200000000001;1202.87;1.307684378888889;152.83333333333334
503P_TE01_68.6-67.6;1900;<0.5;1.5;9.7;0.1;0.7;0.5;<0.05;<1.0;0.5;1.5;1.3;4.9;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.72;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;27;0 - 10;2;29000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;68.6;67.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);0.957336199128196;0.88981876278174;-1.1745342000377252;3.091311903309504;4204.510761276028;4177.613543905042;3695.224456075003;4670.033809130868;87513481.01350547;2.5708910991185085;1.276823453733095;5.767138263180796;0.2397464071524232;0.23283080114185856;-0.3120874976825011;0.8191493240863823;3650647291.2391853;248082.9669271007;9969.331581743238;4035655.3594217882;4.193950763174567e+40;523.825287929137;69.99414877716865;2591.8986823604887;46.05847674667506;1.1481155255376203;0.7078371962077448;2.198203654264533;12.237207951425919;1.9058615039909432;1.025651020165236;3.3246042392792625;28.40123648665524;1.202481810148467;0.6748777418407833;2.0528316326396;8.198055745525254;3.3420358453951726;1.9645533832654265;5.372783600912802;1.566376408402342;1.5411487879760195;0.8982262068015312;2.168009848634298;1.5798824277406305;1.5737313669454351;0.7373804831681307;2.418965399774484;1.9393581133693985;0.9445354878481932;0.5158641866148274;1.6268859149153545;102.66666666666669;4.666666666666667;7.155;263533.33333333326;2.1095900125;2.9036121;584.6333333333333;1.3025333333333329;152.83333333333334
503P_TE01_67.6-66.6;<1000;<0.5;1.3;4.6;<0.1;1.7;1.6;<0.05;<1.0;1.5;2;<1.0;5.1;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.58;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.07;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;33;0 - 10;3;32000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;67.6;66.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);1.992269270287358;2.048462115983056;-0.30553463179472395;4.288802852419609;5064.143827540459;5030.390720413512;4338.991623143838;5722.082986664726;117125.49463795336;2.7815688897446416;1.318159317823059;7.00939375360166;0.3207287055551213;0.318497016352686;-0.2230022866221578;0.8864040458594885;2659849109332.44;2885279.6282281717;49870.843970273396;100012030.48550592;2.579419661784461e+41;4076.1032912867267;258.1874033798484;24620.144698551918;36.014695118445246;1.2167710485024608;0.7342403195827718;2.2311612882609984;7.512198302110907;1.9777973816475831;1.098111872975009;3.4944761373367283;1095.0084154600547;1.3603421292080922;0.7967566472741964;2.2961985305499426;11.189273020747047;4.847943663169271;2.7564325535423984;8.021436568278931;1.7235095538207572;1.6800350579593308;1.0639914428405832;2.3513740291210783;2.6911080405525736;2.715257922957925;1.8700450249793343;3.4973132821214437;2.333746799676934;1.2899904799677278;0.6893300766989576;2.133226353034145;33.300000000000004;4.666666666666667;7.406666666666666;263533.33333333326;0.5598429833333333;0.5376200000000001;584.6333333333333;1.3025333333333329;288.76975
503P_TE01_66.6-65.6;<1000;<0.5;1.6;15;<0.1;2.6;3.5;<0.05;<1.0;2.3;2.4;<1.0;10;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.68;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;28;0 - 10;2;29000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;66.6;65.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);5.547977181370691;5.562237514808348;3.3006504857728536;7.837561628428554;4209.425536092142;4182.549696458011;3699.6143524007057;4673.581384458471;7296.0079861669665;3.1467242949534615;1.506915057017184;8.13980782704011;0.2529423020275571;0.2361672567678464;-0.324925054470812;0.7755808748918875;2597427296.4785147;134639.48752065643;5655.966197881871;2296810.323976471;1.836556439000749e+36;1355.9400117685993;136.9566098097655;6049.079217256997;52.74628656039237;1.326035248437908;0.7875996153791532;2.549593088058033;7.985726008919117;3.0498681263324654;1.709674897922757;5.312964999768052;6.97753862149886;1.6505445319270018;0.9369707696869148;2.7943567447055715;6.275951314917672;3.795045568295027;2.111484680721478;6.325282589978259;2.054736805052397;2.0695841094355805;1.353584123930408;2.7615528047310223;2.6257488564729434;2.684222298131112;1.6366368448703388;3.5992504218962047;2.169421009663336;1.1501496972750036;0.6546471397836957;1.9420575266005882;78.2;4.666666666666667;7.155;263533.33333333326;2.1095900125;0.19243333333333326;584.6333333333333;1.1142;152.83333333333334
503P_TE01_65.6-64.6;1500;0.5;<1.0;9.3;0.2;3.7;6.8;<0.05;<1.0;3.7;3.2;<1.0;11;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.7;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;20;0 - 10;4;23000;0 - 0.1;13000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;65.6;64.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);8.590605820249;8.537626267268076;6.654186524126956;10.595990552837016;2831.972596531775;2820.871602723877;2628.549824769855;3025.8285057554413;33663.050741973646;2.6625635612415497;1.3126941358520308;6.413893518180157;0.3204734486462367;0.3330692567997794;-0.2489340358507839;0.8702086532586784;236667.61214155052;6780.3571818725095;1324.638217385966;31012.911488898637;6.911195635485978e+27;49.92793896308768;9.759294703614117;155.54653421921287;58.156377256469966;1.3761591505950954;0.8125383705589488;2.6683479293324934;20.10479120397141;3.954352819648731;2.245430655355021;6.404558790796296;7.666789837603525;2.60897304089115;1.5423979460642057;4.499727301424212;214.40918341291282;6.589341723479134;3.697625722748612;11.213164411006387;1.8314374707342533;1.7938444968091416;1.1138322870079065;2.4883629499540194;4.359667861646416;4.3703190385842365;3.37661084613583;5.29717879805949;3.504257585408467;1.3567308168739658;0.7230733869476623;2.184114515505972;116.2;4.666666666666667;7.155;396600.0;0.34304;0.8856666666666667;1202.87;0.8305;503.6333333333334
503P_TE01_64.6-63.6;1500;<0.5;<1.0;32;<0.1;0.9;0.6;<0.05;<1.0;0.6;0.6;<1.0;3.1;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.82;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;23;0 - 10;2;26000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;64.6;63.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);-1.948694227155524;-1.9279031745755568;-3.7915746225410487;0.007605580642135139;3360.3788207241564;3343.945958594161;3056.5289835260905;3643.042768636859;16914.06044023873;2.6295705463274235;1.2967545629840709;6.205772001282414;0.20166186884637646;0.2081412208360925;-0.3364857515540298;0.7653517590747055;10992805.814473256;25019.232867535633;3224.783552127795;175696.64256586652;2.8322788680736312e+48;51.60087432650739;9.250924067258447;180.3371474351802;14.71874722634302;1.0641217814482236;0.6702471546649289;1.9427939451364395;1042581.7130458731;1.5125856854859363;0.8681465356019608;2.6168878446459165;2.96250159811008;1.1331509885417137;0.6351608489832632;1.9947201887658883;5.210364483286686;3.3439103135899733;2.0319565882228554;5.2339325721082846;0.5784695037294099;0.5773208900274929;0.0021300534315227774;1.166602361332643;0.8979224500802091;0.8949878869487176;0.2648470929432433;1.512152682833955;1.4725455705470247;0.7635445580732678;0.3905296426897472;1.3669246388361715;102.66666666666669;4.666666666666667;7.155;263533.33333333326;0.8888333333333334;0.19243333333333326;584.6333333333333;1.1142;152.83333333333334
503P_TE01_63.6-62.6;1100;<0.5;<1.0;21;0.1;1.2;1.7;<0.05;<1.0;1.4;1.4;<1.0;3.7;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.76;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;15;0 - 10;2;24000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;63.6;62.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);-0.6920842794607694;-0.7334403639865128;-2.4094450524448345;1.0794482485802224;2784.3193882391774;2772.2149667517747;2596.357426068525;2956.799009274654;3647.7785305394646;2.7017338356430636;1.3574023867417528;6.6763520255641495;0.20499630720013795;0.2043189613837776;-0.34101271783792986;0.7514813197030663;193422.60760008512;12235.872003771976;2987.856688327603;43185.709316442815;1.0132740310551097e+28;12.42691049647752;3.0048603780754615;30.326621157643714;18.08808453915726;1.025711850922466;0.6550545466253991;1.8551650085878733;109.9956056051454;1.7483353262634105;1.014043746828578;3.091855658733562;4.375793513002408;1.4198456304524782;0.7848806875530808;2.338090202625952;10.869076629310685;4.019280726511525;2.375077410486272;6.423324447962723;0.9309795151915916;0.9228843619283073;0.3336321211467889;1.4920098426813686;2.0952500572374984;2.092753992107418;1.4146490485678869;2.7907860273225773;1.6003440336141073;0.9825125745629806;0.5429037324988752;1.7165304979101403;116.2;8.71;6.996666666666667;263533.33333333326;0.34304;0.8856666666666667;584.6333333333333;1.1142;152.83333333333334
503P_TE01_62.6-61.6;1800;<0.5;<1.0;47;<0.1;1.3;1.5;<0.05;<1.0;1.4;2;<1.0;4;<0.050;n.d.;n.d.;<20.0;0.008;0.008;0 - 0.05;0 - 0.05;1;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;27;0 - 10;1;24000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;62.6;61.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);2.8727828655088885;2.9150602094786744;1.0399823317756114;4.737754356255163;2539.5592987111468;2538.788358228864;2393.41677729472;2679.079462891861;5588201.557212251;2.6267666579758377;1.2863969573766116;5.951241315957563;0.14227014753325934;0.15829133056923925;-0.4040132980308671;0.6928522137830568;105884.44987456566;8251.684508260463;2456.305556531647;30796.843736814808;2.92368627722346e+25;12.736546302687822;3.318085484065892;35.77281292509024;136.31923661202282;1.1418249300661647;0.7103953370285359;2.152816993395171;22.782156285295766;2.2135493394486785;1.2271350590053292;4.105479432069791;55673.024954664455;1.2554306208852446;0.7045824971040522;2.2064498514069744;45.161794210081204;7.445869410582485;4.3266968534612005;12.222128356567442;1.2053851499622936;1.1913026375527267;0.5318723651381827;1.85704268171868;2.381436659585152;2.3886962387552177;1.52486272022448;3.2149398823514868;10.198151054628784;1.2191146649130429;0.6448896609405355;2.014194066872021;116.2;4.666666666666667;7.155;263533.33333333326;2.1095900125;0.19243333333333326;584.6333333333333;1.1142;152.83333333333334
503P_TE01_61.6-60.6;1000;<0.5;4.3;24;<0.1;0.9;0.5;<0.05;<1.0;1.2;0.5;3.2;2.6;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.67;0 - 0.001;0 - 0.02;0.08;0 - 0.0003;0.06;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;24;0 - 10;1;24000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;61.6;60.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);-2.6527909886212964;-2.59040441887524;-4.2807774644102965;-0.9610127995457786;2547.8717841784746;2549.046361341272;2397.940519944658;2686.787846767829;1259743.0106928444;2.3305709076648897;1.2272819561736048;5.3215456737884494;0.1941585075234094;0.23368150171681626;-0.33124449087208463;0.7548010176902358;70161.41052301764;5014.969627021428;1191.2875546924886;19367.99829824128;2.200088517603978e+25;61.567429702811715;12.599920557527685;180.44504628651882;86.26175976676704;1.0662073923328623;0.6694990539849084;1.9256113980110832;4.55564511931121;1.301591209308927;0.7273636228229841;2.231415493385448;3.085136692581842;1.1753111257794857;0.6619907550250153;2.0186852447458272;3.704343769999892;2.2644643201963426;1.3098110707263817;3.7242758622437364;1.9838717422299408;1.995598027826588;1.3609620666261495;2.6283489229108987;0.934308870625729;0.9428654841975652;0.3653928992258089;1.5285108407709778;1.6776077009275374;0.8591713635778379;0.43367573718331537;1.512248835983416;69.25;4.666666666666667;7.155;263533.33333333326;0.34304;0.19243333333333326;584.6333333333333;0.8305;152.83333333333334
503P_TE01_60.6-59.6;<1000;<0.5;2.6;21;<0.1;2.6;1.5;<0.05;1;3.6;1.3;1.4;5.2;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.58;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.08;0 - 0.05;0 - 0.05;0.19;0 - 0.02;31;0 - 10;2;23000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;60.6;59.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);0.8580339480766421;0.906658148723308;-0.6618800681025978;2.3767040166607827;2584.483367595619;2581.115550186912;2442.6453851749343;2721.5012936318626;2167.132824672511;2.831994508338568;1.3858891340020796;7.074089968774023;0.1895609769044672;0.1767881991041126;-0.3728961346644821;0.7549859139972666;45742.031090785036;5269.614816771686;1629.1386047605279;17752.509527060978;2.659805500118214e+29;38.15475253558921;8.751575184371568;107.03076729361635;82.71035574846694;1.1966448989976244;0.7365686710719371;2.205428221653277;3.1037986103831043;1.4734872145810047;0.8090435564179072;2.4841614566898995;8.805329132532004;1.4757505066014236;0.8629601225669595;2.5914531204531963;9.03792467635544;3.3656166870036395;2.0840484909805093;5.176734815936957;1.7468062152180597;1.7508055553525206;1.1689145894740949;2.334428073813627;2.6903889723829084;2.6648761125815463;1.9913822641169208;3.3707924177095;1.6199051589463898;0.9648036075095984;0.5117697766085467;1.6286337082242677;69.25;6.263333333333333;7.406666666666666;396600.0;1.5974384599999998;2.56552498;1202.87;1.51717785;152.83333333333334
503P_TE01_59.6-58.6;1100;<0.5;1.8;48;<0.1;1.5;0.4;<0.05;1.7;2.3;<0.5;<1.0;2.3;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.79;0.002;0 - 0.02;0 - 0.02;0 - 0.0003;4.2;0.1;0 - 0.05;0 - 0.05;0.02;100;25;4;29000;0 - 0.1;14000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;59.6;58.6;MFL;;0.0;Carrotier;Molybdene cumule (var. L/S)!Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);-4.672019807581249;-4.584503688159553;-6.727851573062448;-2.48610250297956;4529.544616964514;4493.208055894407;4041.047204981493;4975.608127837973;41645.889189703485;4.9330813611864865;2.1117360487622068;13.733315288431776;0.48849546308970004;0.4800426463071432;-0.08181372078882974;1.0464865117157187;11475768713.1755;268188.3199583809;11334.720397476467;4504805.2504211925;3.238358042712842e+31;369.1167697828855;50.415616474119126;1749.8154532236172;29.573176398538322;1.0539617453464794;0.6458949569452039;1.9253356163843216;248.4310230501237;1.2254661767017914;0.6584356676344059;2.103389289756905;4.102603865267271;1.350430620586164;0.7560827434842656;2.35761565812908;9.645867620767328;5.9674123886678245;3.3206792586425955;9.9237311851364;0.9180191933070097;0.9029800484591148;0.3139076552511824;1.5279066589360253;1.7142333006090409;1.7039171445198806;0.9852534484465274;2.4662043227332853;1.2337909620327914;0.5345063680414521;0.25001780408208196;1.0310095456753274;33.300000000000004;42.675;7.12;263533.33333333326;2.5750000000000006;0.720475;584.6333333333333;4.50370275;0.0
503P_TE01_58.6-57.6;2300;<0.5;9;41;<0.1;16.0;3.8;<0.05;5.4;10;2.4;<1.0;17;<0.050;n.d.;n.d.;<20.0;0.005;0.005;0 - 0.05;0 - 0.05;0.47;0.002;0 - 0.02;0.03;0 - 0.0003;2.9;0.1;0 - 0.05;0 - 0.05;0 - 0.02;130;17;11;25000;0 - 0.1;15000;TN+;SEMPIN;TN+;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;58.6;57.6;MFL;;0.0;Carrotier;Molybdene (Mo);5.566698711881503;5.5720320065806295;3.7614048567703566;7.408359344455267;3412.6662733606126;3408.4503236077394;3262.4108934239284;3554.6496994938216;164700.0344840453;4.388479828365343;1.884742135471681;12.327190654125733;1.2474326345400244;1.2413041588368103;0.6719863422694311;1.7835098414409798;445516.41166465;10566.170454797553;1917.2445840827247;66905.41427267018;2.9569940663445605e+30;3090.146401862952;300.90092507348265;11560.399662994352;85.11890605324649;1.6387817133438394;0.92459522088863;3.2739728456752366;265.82354800422263;2.1282290603355225;1.2178668829838568;3.724645270707164;17.42181237488715;3.321914710193795;1.907077168606968;5.671501882282919;20.93414650581504;13.578899759983544;7.95331292500607;21.94121833152523;4.626803746544184;4.637803040053278;3.839972652217147;5.4346937818794165;6.146368189751728;6.13494834067842;5.193098143049117;7.072472477439695;1.4676613136602412;0.789110875716195;0.3791951930142899;1.3924676278205803;33.300000000000004;42.675;7.376666666666666;34656.666666666664;2.5750000000000006;0.720475;107.3;4.50370275;1013.5486333333333
503P_TE01_57.6-56.6;1800;<0.5;13;110;<0.1;30.0;6.9;<0.05;2.8;20;3.7;<1.0;32;<0.050;n.d.;n.d.;<20.0;0.012;0.012;0 - 0.05;0.09;0.31;0 - 0.001;0 - 0.02;0.02;0.0011;1.4;0.09;0 - 0.05;0 - 0.05;0 - 0.02;110;19;19;26000;0 - 0.1;16000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;57.6;56.6;MFL;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.300000000000004;42.675;6.936666666666667;34656.666666666664;0.94936;1.004;107.3;0.2558;283.8333333333333
503P_TE01_56.6-55.6;1300;<0.5;7.2;20;<0.1;7.6;3.3;<0.05;3.3;6.5;2.4;<1.0;12;0.16;1.69;n.d.;<20.0;0.013;0.013;0 - 0.05;0 - 0.05;0.43;0.002;0 - 0.02;0 - 0.02;0 - 0.0003;2.2;0.08;0 - 0.05;0 - 0.05;0 - 0.02;95;12;8;25000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;56.6;55.6;MFL;;0.0;Carrotier;Molybdene cumule (var. L/S)!Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);5.621914240222522;5.654383078635018;4.011372030578857;7.253202782430527;3218.276210056885;3213.1642597756127;3067.176887565929;3358.815417723173;22869837.979556005;2.9005942237934397;1.405030586604761;7.037748750199152;0.9292271833754666;0.8982522374672274;0.3371335045626281;1.5116954313318924;2811179.26875766;10627.077801753328;2385.13558234474;46270.89334282249;1.2800355121388812e+26;1009.236717206958;138.86822147197722;3830.454516423465;105.20111678965706;1.5457257032621514;0.8869851175867953;3.2408013517102243;5.245758066861743;2.1254411109951903;1.2132267839728113;3.500082187691252;5.2548665910431795;2.543602146533642;1.490639427287909;4.284650777300176;14.585130689655099;9.739868873819963;6.033558806521548;15.014857049497518;4.054779229326743;4.0418405592774045;3.4138704152403405;4.713601135051921;5.280433235622295;5.295309426167528;4.555776398253101;6.008612978332438;1.8687975342746896;1.0207127412006742;0.575626476583696;1.7136248823610731;33.300000000000004;42.675;7.376666666666666;34656.666666666664;2.5750000000000006;0.720475;107.3;4.50370275;283.8333333333333
503P_TE01_55.6-54.6;5000;<0.5;17;98;<0.1;12.0;7.2;<0.05;9.8;13;2.6;<1.0;15;<0.050;0.077;n.d.;28.8;0.015;0.015;0 - 0.05;0 - 0.05;0.58;0.003;0 - 0.02;0.03;0 - 0.0003;7.1;0.05;0 - 0.05;0 - 0.05;0 - 0.02;310;22;14;26000;0 - 0.1;14000;TN+;SEMPIN;TN+;1,57E+12;;503P_TE01;503P;2019-10-18T09:54:18.000Z;1666719.2219999996;8190919.789;93.6;55.6;54.6;MFL;;0.0;Carrotier;Molybdene (Mo);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.300000000000004;42.675;6.9540000000000015;34656.666666666664;2.6807248;0.720475;107.3;4.50370275;1013.5486333333333
